rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,1,128,100,6,"(16, 16)",30.59490347
1,1,128,100,8,"(16, 16)",31.59335191
1,1,128,200,2,"(16, 16)",25.05232736
1,1,128,200,4,"(16, 16)",28.8262397
1,1,128,200,6,"(16, 16)",30.57960303
1,1,128,200,8,"(16, 16)",31.64595984
1,10,32,50,2,"(16, 16)",38.88187183
1,10,32,50,4,"(16, 16)",38.86764368
1,10,32,50,6,"(16, 16)",39.75352434
1,10,32,50,8,"(16, 16)",40.37177531
1,10,32,100,2,"(16, 16)",38.88148533
1,10,32,100,4,"(16, 16)",38.93096134
1,10,32,100,6,"(16, 16)",39.71132309
1,10,32,100,8,"(16, 16)",40.29274461
1,10,32,200,2,"(16, 16)",38.8644251
1,10,32,200,4,"(16, 16)",39.00584153
1,10,32,200,6,"(16, 16)",39.87509653
1,10,32,200,8,"(16, 16)",40.3217425
1,10,56,50,2,"(16, 16)",34.42083154
1,10,56,50,4,"(16, 16)",37.02678685
1,10,56,50,6,"(16, 16)",38.25476473
1,10,56,50,8,"(16, 16)",38.94966702
1,10,56,100,2,"(16, 16)",34.44112647
1,10,56,100,4,"(16, 16)",37.12789998
1,10,56,100,6,"(16, 16)",38.24723851
1,10,56,100,8,"(16, 16)",38.90463849
1,10,56,200,2,"(16, 16)",34.4228413
1,10,56,200,4,"(16, 16)",36.95314043
1,10,56,200,6,"(16, 16)",38.31659745
1,10,56,200,8,"(16, 16)",38.88469077
1,10,80,50,2,"(16, 16)",32.79715991
1,10,80,50,4,"(16, 16)",36.36343557
1,10,80,50,6,"(16, 16)",37.65775604
1,10,80,50,8,"(16, 16)",38.35503939
1,10,80,100,2,"(16, 16)",32.8602087
1,10,80,100,4,"(16, 16)",36.23187508
1,10,80,100,6,"(16, 16)",37.64269375
1,10,80,100,8,"(16, 16)",38.35811962
1,10,80,200,2,"(16, 16)",32.86872769
1,10,80,200,4,"(16, 16)",36.31512962
1,10,80,200,6,"(16, 16)",37.60850183
1,10,80,200,8,"(16, 16)",38.38062591
1,10,104,50,2,"(16, 16)",32.16374411
1,10,104,50,4,"(16, 16)",35.98910914
1,10,104,50,6,"(16, 16)",37.34220136
1,10,104,50,8,"(16, 16)",37.99760957
1,10,104,100,2,"(16, 16)",32.15120237
1,10,104,100,4,"(16, 16)",35.9675874
1,10,104,100,6,"(16, 16)",37.30794018
1,10,104,100,8,"(16, 16)",38.01963996
1,10,104,200,2,"(16, 16)",32.11096051
1,10,104,200,4,"(16, 16)",35.94723825
1,10,104,200,6,"(16, 16)",37.34166596
1,10,104,200,8,"(16, 16)",38.02409703
1,10,128,50,2,"(16, 16)",31.70446919
1,10,128,50,4,"(16, 16)",35.77492183
1,10,128,50,6,"(16, 16)",37.15215811
1,10,128,50,8,"(16, 16)",37.89997267
1,10,128,100,2,"(16, 16)",31.74727282
1,10,128,100,4,"(16, 16)",35.72568977
1,10,128,100,6,"(16, 16)",37.03894895
1,10,128,100,8,"(16, 16)",37.81747782
1,10,128,200,2,"(16, 16)",31.76578784
1,10,128,200,4,"(16, 16)",35.7333641
1,10,128,200,6,"(16, 16)",37.11891597
1,10,128,200,8,"(16, 16)",37.84550687
2,0.01,32,50,2,"(16, 16)",102.6940421
2,0.01,32,50,4,"(16, 16)",110.2684151
2,0.01,32,50,6,"(16, 16)",109.314624
2,0.01,32,50,8,"(16, 16)",107.0812252
2,0.01,32,100,2,"(16, 16)",103.1134683
2,0.01,32,100,4,"(16, 16)",109.4307858
2,0.01,32,100,6,"(16, 16)",107.8595135
2,0.01,32,100,8,"(16, 16)",106.4707554
2,0.01,32,200,2,"(16, 16)",103.3412041
2,0.01,32,200,4,"(16, 16)",110.2380999
2,0.01,32,200,6,"(16, 16)",108.8226262
2,0.01,32,200,8,"(16, 16)",106.9852789
2,0.01,56,50,2,"(16, 16)",93.127732
2,0.01,56,50,4,"(16, 16)",99.29646638
2,0.01,56,50,6,"(16, 16)",97.2131709
2,0.01,56,50,8,"(16, 16)",95.6659659
2,0.01,56,100,2,"(16, 16)",93.19168702
2,0.01,56,100,4,"(16, 16)",99.49101811
2,0.01,56,100,6,"(16, 16)",97.39210826
2,0.01,56,100,8,"(16, 16)",95.82372079
2,0.01,56,200,2,"(16, 16)",92.52493443
2,0.01,56,200,4,"(16, 16)",99.52775202
2,0.01,56,200,6,"(16, 16)",97.13248665
2,0.01,56,200,8,"(16, 16)",95.00208708
2,0.01,80,50,2,"(16, 16)",79.40930501
2,0.01,80,50,4,"(16, 16)",79.61406169
2,0.01,80,50,6,"(16, 16)",76.0211144
2,0.01,80,50,8,"(16, 16)",70.68581291
2,0.01,80,100,2,"(16, 16)",79.52757656
2,0.01,80,100,4,"(16, 16)",79.95093932
2,0.01,80,100,6,"(16, 16)",76.80983099
2,0.01,80,100,8,"(16, 16)",70.49295953
2,0.01,80,200,2,"(16, 16)",79.50664598
2,0.01,80,200,4,"(16, 16)",81.44498169
2,0.01,80,200,6,"(16, 16)",75.66157298
2,0.01,80,200,8,"(16, 16)",72.69561982
2,0.01,104,50,2,"(16, 16)",61.95449134
2,0.01,104,50,4,"(16, 16)",52.28012432
